2025-05-14 19:40:14,195 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '10.83.220.141', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 36.0, 'AvgKeyHoldTime': 137.93, 'AvgFlightTime': 61.69, 'PatternMatchScore': 0.83, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.84, 'LoginTimestamp': '2025-05-14 09:47:00', 'LogoutTimestamp': '2025-05-14 10:55:00', 'SessionDuration': 68, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 20:14:51,829 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'F5:1D:25:A5:1B:FC', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Edge', 'IPAddress': '192.14.97.117', 'VPN_Used': False, 'ISP': 'Verizon', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 51.67, 'AvgKeyHoldTime': 96.75, 'AvgFlightTime': 83.08, 'PatternMatchScore': 0.88, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.89, 'LoginTimestamp': '2025-05-14 09:50:49', 'LogoutTimestamp': '2025-05-14 10:38:49', 'SessionDuration': 48, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': True, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:15:03,926 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.222.34.6', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 63.39, 'AvgKeyHoldTime': 136.12, 'AvgFlightTime': 81.61, 'PatternMatchScore': 0.97, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.82, 'LoginTimestamp': '2025-05-14 07:13:00', 'LogoutTimestamp': '2025-05-14 08:23:00', 'SessionDuration': 70, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:15:16,066 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'E7:97:FB:4C:75:34', 'UserRole': 'HR', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.129.172.200', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 57.45, 'AvgKeyHoldTime': 90.88, 'AvgFlightTime': 50.62, 'PatternMatchScore': 0.98, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.13, 'LoginTimestamp': '2025-05-14 09:40:00', 'LogoutTimestamp': '2025-05-14 10:07:00', 'SessionDuration': 27, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:15:54,994 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'ED:43:E6:EC:21:5D', 'UserRole': 'Admin', 'OperationType': 'Share', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '192.222.166.184', 'VPN_Used': False, 'ISP': 'BT', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 45.7, 'AvgKeyHoldTime': 136.44, 'AvgFlightTime': 118.88, 'PatternMatchScore': 0.83, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.82, 'LoginTimestamp': '2025-05-14 06:59:52', 'LogoutTimestamp': '2025-05-14 08:11:52', 'SessionDuration': 72, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:16:07,664 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Chrome', 'IPAddress': '192.222.166.184', 'VPN_Used': False, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 73.48, 'AvgKeyHoldTime': 143.08, 'AvgFlightTime': 60.02, 'PatternMatchScore': 0.81, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.66, 'LoginTimestamp': '2025-05-14 07:07:05', 'LogoutTimestamp': '2025-05-14 07:52:05', 'SessionDuration': 45, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'London'}
2025-05-14 20:16:20,299 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '192.222.166.184', 'VPN_Used': True, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 149.43, 'AvgFlightTime': 75.69, 'PatternMatchScore': 0.64, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.77, 'LoginTimestamp': '2025-05-14 06:08:17', 'LogoutTimestamp': '2025-05-14 08:01:17', 'SessionDuration': 113, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 20:16:32,410 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Safari', 'IPAddress': '192.222.166.184', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 49.42, 'AvgKeyHoldTime': 111.73, 'AvgFlightTime': 108.62, 'PatternMatchScore': 0.64, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.49, 'LoginTimestamp': '2025-05-14 07:42:00', 'LogoutTimestamp': '2025-05-14 08:23:00', 'SessionDuration': 41, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 20:16:44,531 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Chrome', 'IPAddress': '192.222.166.184', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 46.16, 'AvgKeyHoldTime': 95.93, 'AvgFlightTime': 102.83, 'PatternMatchScore': 0.81, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.51, 'LoginTimestamp': '2025-05-14 07:56:00', 'LogoutTimestamp': '2025-05-14 09:30:00', 'SessionDuration': 94, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:16:56,656 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Edge', 'IPAddress': '192.222.166.184', 'VPN_Used': True, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 64.28, 'AvgKeyHoldTime': 80.03, 'AvgFlightTime': 60.49, 'PatternMatchScore': 0.88, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.14, 'LoginTimestamp': '2025-05-14 01:29:54', 'LogoutTimestamp': '2025-05-14 01:44:54', 'SessionDuration': 15, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:17:08,753 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Mobile', 'Browser': 'Safari', 'IPAddress': '192.222.166.184', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 90.0, 'AvgKeyHoldTime': 130.46, 'AvgFlightTime': 118.25, 'PatternMatchScore': 0.95, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.58, 'LoginTimestamp': '2025-05-14 08:14:00', 'LogoutTimestamp': '2025-05-14 08:33:00', 'SessionDuration': 19, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 20:17:20,855 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Tablet', 'Browser': 'Edge', 'IPAddress': '192.222.166.184', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 73.86, 'AvgKeyHoldTime': 99.19, 'AvgFlightTime': 53.99, 'PatternMatchScore': 0.98, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.89, 'LoginTimestamp': '2025-05-14 08:13:00', 'LogoutTimestamp': '2025-05-14 09:34:00', 'SessionDuration': 81, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:17:33,787 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '192.222.166.137', 'VPN_Used': False, 'ISP': 'Verizon', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 73.34, 'AvgKeyHoldTime': 180.0, 'AvgFlightTime': 74.13, 'PatternMatchScore': 0.87, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.18, 'LoginTimestamp': '2025-05-14 12:12:30', 'LogoutTimestamp': '2025-05-14 12:27:30', 'SessionDuration': 15, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'London'}
2025-05-14 20:17:45,886 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'HR', 'OperationType': 'Write', 'DeviceType': 'Mobile', 'Browser': 'Chrome', 'IPAddress': '192.222.166.137', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 61.4, 'AvgKeyHoldTime': 113.58, 'AvgFlightTime': 71.83, 'PatternMatchScore': 0.85, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.47, 'LoginTimestamp': '2025-05-14 07:28:00', 'LogoutTimestamp': '2025-05-14 09:09:00', 'SessionDuration': 101, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:17:58,520 INFO: Emitted: {'UserID': 10141, 'MACAddress': 'C1:94:38:73:00:17', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Firefox', 'IPAddress': '192.222.166.137', 'VPN_Used': False, 'ISP': 'BT', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 53.37, 'AvgKeyHoldTime': 142.5, 'AvgFlightTime': 108.92, 'PatternMatchScore': 0.92, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.24, 'LoginTimestamp': '2025-05-14 07:21:55', 'LogoutTimestamp': '2025-05-14 08:23:55', 'SessionDuration': 62, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:18:11,163 INFO: Emitted: {'UserID': 10141, 'MACAddress': '33:8F:75:63:15:09', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Mobile', 'Browser': 'Edge', 'IPAddress': '192.222.166.137', 'VPN_Used': True, 'ISP': 'Comcast', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 45.4, 'AvgKeyHoldTime': 64.0, 'AvgFlightTime': 107.36, 'PatternMatchScore': 0.98, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.02, 'LoginTimestamp': '2025-05-14 16:41:08', 'LogoutTimestamp': '2025-05-14 17:39:08', 'SessionDuration': 58, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 20:18:23,270 INFO: Emitted: {'UserID': 10141, 'MACAddress': '33:8F:75:63:15:09', 'UserRole': 'Guest', 'OperationType': 'Read', 'DeviceType': 'Desktop', 'Browser': 'Firefox', 'IPAddress': '192.222.166.137', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 69.93, 'AvgKeyHoldTime': 89.85, 'AvgFlightTime': 56.76, 'PatternMatchScore': 0.88, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.84, 'LoginTimestamp': '2025-05-14 07:29:00', 'LogoutTimestamp': '2025-05-14 08:01:00', 'SessionDuration': 32, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:18:35,363 INFO: Emitted: {'UserID': 10141, 'MACAddress': '33:8F:75:63:15:09', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Tablet', 'Browser': 'Firefox', 'IPAddress': '192.222.166.65', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 74.73, 'AvgKeyHoldTime': 129.57, 'AvgFlightTime': 75.66, 'PatternMatchScore': 0.84, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.98, 'LoginTimestamp': '2025-05-14 07:01:00', 'LogoutTimestamp': '2025-05-14 08:53:00', 'SessionDuration': 112, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'Sydney'}
2025-05-14 20:18:47,458 INFO: Emitted: {'UserID': 10141, 'MACAddress': '33:8F:75:63:15:09', 'UserRole': 'HR', 'OperationType': 'Write', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '192.222.166.65', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 63.56, 'AvgKeyHoldTime': 118.24, 'AvgFlightTime': 59.75, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.86, 'LoginTimestamp': '2025-05-14 07:41:00', 'LogoutTimestamp': '2025-05-14 09:36:00', 'SessionDuration': 115, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:18:59,566 INFO: Emitted: {'UserID': 10141, 'MACAddress': '33:8F:75:63:15:09', 'UserRole': 'Finance', 'OperationType': 'Write', 'DeviceType': 'Tablet', 'Browser': 'Firefox', 'IPAddress': '192.222.166.65', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 56.95, 'AvgKeyHoldTime': 108.74, 'AvgFlightTime': 107.19, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.56, 'LoginTimestamp': '2025-05-14 08:40:00', 'LogoutTimestamp': '2025-05-14 09:02:00', 'SessionDuration': 22, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:19:11,698 INFO: Emitted: {'UserID': 10141, 'MACAddress': '33:8F:75:63:15:09', 'UserRole': 'Developer', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Firefox', 'IPAddress': '192.222.166.65', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 52.44, 'AvgKeyHoldTime': 85.16, 'AvgFlightTime': 53.65, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.6, 'LoginTimestamp': '2025-05-14 07:59:00', 'LogoutTimestamp': '2025-05-14 09:47:00', 'SessionDuration': 108, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'Sydney'}
2025-05-14 20:19:23,824 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Desktop', 'Browser': 'Edge', 'IPAddress': '10.60.233.42', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 61.29, 'AvgKeyHoldTime': 108.39, 'AvgFlightTime': 82.29, 'PatternMatchScore': 0.98, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.27, 'LoginTimestamp': '2025-05-14 08:13:00', 'LogoutTimestamp': '2025-05-14 09:47:00', 'SessionDuration': 94, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:19:35,925 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Firefox', 'IPAddress': '10.60.233.11', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 70.74, 'AvgKeyHoldTime': 100.87, 'AvgFlightTime': 40.0, 'PatternMatchScore': 0.8, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.94, 'LoginTimestamp': '2025-05-14 08:09:00', 'LogoutTimestamp': '2025-05-14 09:24:00', 'SessionDuration': 75, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 20:19:48,068 INFO: Emitted: {'UserID': 10154, 'MACAddress': '11:FD:0C:63:E3:69', 'UserRole': 'Admin', 'OperationType': 'Share', 'DeviceType': 'Laptop', 'Browser': 'Firefox', 'IPAddress': '10.60.233.11', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 66.78, 'AvgKeyHoldTime': 125.45, 'AvgFlightTime': 112.66, 'PatternMatchScore': 0.9, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.31, 'LoginTimestamp': '2025-05-14 09:13:00', 'LogoutTimestamp': '2025-05-14 10:03:00', 'SessionDuration': 50, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:20:01,012 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.60.233.11', 'VPN_Used': False, 'ISP': 'Jio', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 48.5, 'AvgKeyHoldTime': 149.84, 'AvgFlightTime': 62.07, 'PatternMatchScore': 1.2, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.76, 'LoginTimestamp': '2025-05-14 08:47:58', 'LogoutTimestamp': '2025-05-14 09:52:58', 'SessionDuration': 65, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 20:20:13,208 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Delete', 'DeviceType': 'Desktop', 'Browser': 'Safari', 'IPAddress': '10.60.233.11', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 61.59, 'AvgKeyHoldTime': 80.39, 'AvgFlightTime': 70.94, 'PatternMatchScore': 1.0, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.21, 'LoginTimestamp': '2025-05-14 09:04:00', 'LogoutTimestamp': '2025-05-14 09:21:00', 'SessionDuration': 17, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:20:25,316 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Share', 'DeviceType': 'Desktop', 'Browser': 'Chrome', 'IPAddress': '10.60.233.11', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 46.08, 'AvgKeyHoldTime': 82.12, 'AvgFlightTime': 65.31, 'PatternMatchScore': 0.99, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.68, 'LoginTimestamp': '2025-05-14 09:57:00', 'LogoutTimestamp': '2025-05-14 10:09:00', 'SessionDuration': 12, 'Duration_RiskScore': 0.1, 'Aggregate_Behavior': 0.05, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:20:37,912 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Tablet', 'Browser': 'Chrome', 'IPAddress': '10.60.233.11', 'VPN_Used': True, 'ISP': 'Telstra', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 47.57, 'AvgKeyHoldTime': 133.18, 'AvgFlightTime': 58.71, 'PatternMatchScore': 0.91, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.86, 'LoginTimestamp': '2025-05-14 08:19:35', 'LogoutTimestamp': '2025-05-14 08:42:35', 'SessionDuration': 23, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:20:50,585 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Tablet', 'Browser': 'Edge', 'IPAddress': '10.60.233.11', 'VPN_Used': True, 'ISP': 'Comcast', 'AccessChannel': 'ExternalNetwork', 'TypingSpeed': 56.38, 'AvgKeyHoldTime': 138.68, 'AvgFlightTime': 144.0, 'PatternMatchScore': 0.9, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.06, 'LoginTimestamp': '2025-05-14 06:11:47', 'LogoutTimestamp': '2025-05-14 07:00:47', 'SessionDuration': 49, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
2025-05-14 20:21:02,693 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Write', 'DeviceType': 'Laptop', 'Browser': 'Edge', 'IPAddress': '10.60.233.188', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 62.0, 'AvgKeyHoldTime': 112.2, 'AvgFlightTime': 98.4, 'PatternMatchScore': 0.89, 'KeystrokeDynamicStatus': 'Pass', 'Keystroke_Score': 0, 'LoginTimeDeviation': 0.03, 'LoginTimestamp': '2025-05-14 09:30:00', 'LogoutTimestamp': '2025-05-14 09:58:00', 'SessionDuration': 28, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.0, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Allow', 'SessionLocation': 'New York'}
2025-05-14 20:21:14,817 INFO: Emitted: {'UserID': 10154, 'MACAddress': 'A4:5E:60:15:BA:3F', 'UserRole': 'Admin', 'OperationType': 'Read', 'DeviceType': 'Laptop', 'Browser': 'Chrome', 'IPAddress': '10.60.233.188', 'VPN_Used': False, 'ISP': 'CompanyISP', 'AccessChannel': 'InternalNetwork', 'TypingSpeed': 52.04, 'AvgKeyHoldTime': 132.63, 'AvgFlightTime': 64.13, 'PatternMatchScore': 1.2, 'KeystrokeDynamicStatus': 'Fail', 'Keystroke_Score': 0.2, 'LoginTimeDeviation': 0.94, 'LoginTimestamp': '2025-05-14 09:13:00', 'LogoutTimestamp': '2025-05-14 10:21:00', 'SessionDuration': 68, 'Duration_RiskScore': 0, 'Aggregate_Behavior': 0.1, 'GeoVelocityFlag': False, 'ThreatIntelMatch': False, 'AccessDecision': 'Deny', 'SessionLocation': 'New York'}
